Order_ID,Customer_Name,Category,Product_Name,Price,Quantity,Order_Date,Delivery_Status,City,Discount_Pct
FK-1279,Customer_279,,Boat Airdopes,49217,1,16-03-25,Shipped,Pune,21
FK-1280,Customer_280,Books,Python Crash Course,Rs. 31177,1,Aug 29 2025,delivered,Delhi,NULL
FK-1281,Customer_281,Shoes,Adidas Sliders,8543,1,04-10-25,Canceled,Bengaluru,8
FK-1282,Customer_282,Shoes,Adidas Sliders,72890,1,19-08-25,Returned,Mumbai,23
FK-1283,Customer_283,Clothing,Women's Kurta,62983,1,03-11-25,Shipped,Kolkata,15
FK-1284,Customer_284,Clothing,Women's Kurta,9284,1,May 04 2025,Shipped,Chennai,3
FK-1285,Customer_285,Beauty,Lakme Eyeliner,39049,3,14-10-25,delivered,Kolkata,
FK-1286,Customer_286,Books,Dune,9326,2,21-08-25,Pending,Chennai,23
FK-1287,Customer_287,Home & Kitchen,Pigeon Gas Stove,52101,1,,returned,Delhi,24
FK-1288,Customer_288,Home & Kitchen,Prestige Cooker,53987,2,14-04-26,Delivered,Hyd,11
FK-1289,Customer_289,Books,Dune,34491,4,16-02-26,Pending,Kolkata,6
FK-1290,Customer_290,Electronics,Sony Headphones,30104,1,21-12-25,delivered,Bengaluru,8
FK-1291,Customer_291,Clothing,Men's T-Shirt,Rs. 34668,2,06-09-25,returned,BLR,11
FK-1292,Customer_292,Beauty,Maybelline Lipstick,-22702,1,19-01-25,Delivered,BLR,2
FK-1293,Customer_293,Books,Python Crash Course,Rs. 2134,1,03-02-26,Delivered,Bengaluru,25%
1294,Customer_294,Shoes,Puma Sneakers,12909,1,30-01-26,returned,Pune,17%
1295,Customer_295,Electronics,Dell Mouse,27759,one,28-10-25,returned,BLR,23
FK-1296,Customer_296,Home & Kitchen,Bajaj Iron,20934,1,17-12-25,delivered,Delhi,25
FK-1297,Customer_297,Shoes,Adidas Sliders,64605,1,07-09-25,Pending,Bengaluru,4
FK-1298,Customer_298,Shoes,Nike Running Shoes,₹60668,1,22-03-26,Returned,,16
FK-1299,Customer_299,Shoes,Puma Sneakers,59439,3,01-02-26,Canceled,Kolkata,NULL
FK-1299,Customer_299,Shoes,Puma Sneakers,59439,3,01-02-26,Canceled,Kolkata,NULL
FK-1300,Customer_300,Clothing,Jeans,68985,2,08-08-25,Delivered,,NULL
fk-1301,Customer_301,CLOTHING,Jeans,40953,1,04-01-26,Shipped,Hyderabad,20
FK-1302,Customer_302,Home & Kitchen,Bajaj Iron,20845,2,24-01-25,Canceled,Bengaluru,11
FK-1303,Customer_303,Home & Kitchen,Milton Thermos,45511,3,22-12-25,returned,,29
FK-1304,Customer_304,Electronics,Boat Airdopes,36724,1,19-10-25,Delivered,BLR,2
FK-1305,Customer_305,Home & Kitchen,Milton Thermos,22247,5,15-10-25,Pending,Bengaluru,23
FK-1306,Customer_306,Shoes,Adidas Sliders,,1,28-03-25,Delivered,Hyd,28
FK-1306,Customer_306,Shoes,Adidas Sliders,,1,28-03-25,Delivered,Hyd,28
FK-1307,Customer_307,Beauty,Maybelline Lipstick,-2323,2,27-06-25,Shipped,Hyderabad,22
FK-1308,Customer_308,ELECTRONICS,Apple iPhone 15,7857,2,Jul 28 2025,Delivered,Chennai,28
FK-1309,Customer_309,Shoes,Nike Running Shoes,Rs. 14141,3,Oct 26 2025,Canceled,Bengaluru,30
FK-1310,Customer_310,BEAUTY,Lakme Eyeliner,33126,1,30-01-25,returned,Gurgaon,
FK-1310,Customer_310,BEAUTY,Lakme Eyeliner,33126,1,30-01-25,returned,Gurgaon,
FK-1311,Customer_311,Clothing,Women's Kurta,71154,3,06-05-26,Returned,Pune,21
FK-1312,,Electronics,HP Pavilion Laptop,₹43252,1,Jan 30 2025,Shipped,BLR,23
FK-1313,Customer_313,Clothing,Women's Kurta,₹41170,999,06-12-25,Delivered,Hyderabad,
FK-1314,Customer_314,Beauty,Lakme Eyeliner,58972,1,17-02-25,Pending,Bengaluru,14
FK-1315,Customer_315,Electronics,Sony Headphones,-51998,1,25-06-25,Delivered,Gurgaon,15%
FK-1316,Customer_316,Electronics,Boat Airdopes,₹7769,1,26-01-26,Shipped,Hyderabad,21
FK-1317,Customer_317,Electronics,HP Pavilion Laptop,18788,3,12-11-25,Canceled,Bengaluru,16
FK-1318,Customer_318,books,Rich Dad Poor Dad,33127,1,05-01-25,Returned,Mumbai,0
FK-1319,Customer_319,Electronics,Samsung Galaxy M14,56396,1,04-07-25,Shipped,Kolkata,21
1320,Customer_320,Electronics,Samsung Galaxy M14,44069,two,07-05-26,Shipped,Kolkata,20
FK-1321,Customer_321,electronics,Dell Mouse,42563,1,18-09-25,delivered,Gurgaon,12
FK-1322,Customer_322,Clothing,Jeans,41662,2,Mar 17 2025,returned,Delhi,11
FK-1323,Customer_323,electronics,Sony Headphones,68963,-1,02-09-25,delivered,Hyd,22
FK-1324,,Electronics,Boat Airdopes,,3,Jan 10 2026,returned,Kolkata,6
FK-1325,Customer_325,Clothing,Jeans,28743,3,30-06-25,Canceled,Bengaluru,11
FK-1326,Customer_326,Beauty,Lakme Eyeliner,9741,1,Aug 25 2025,Returned,Mumbai,2
FK-1327,Customer_327,Home & Kitchen,Pigeon Gas Stove,34707,1,,Shipped,Mumbai,12
FK-1328,Customer_328,Electronics,Samsung Galaxy M14,61680,1,15-03-25,delivered,Hyd,7
FK-1329,Customer_329,Electronics,Dell Mouse,58974,two,30-03-25,Returned,Hyd,29
FK-1330,Customer_330,Clothing,Men's T-Shirt,73786,1,,returned,Bengaluru,19
FK-1331,Customer_331,Clothing,Saree,65488,2,20-03-26,Delivered,BLR,22
FK-1332,Customer_332,Beauty,Lakme Eyeliner,Rs. 2669,1,Dec 11 2025,delivered,Hyderabad,11
FK-1333,Customer_333,Clothing,Saree,₹23854,1,07-11-25,returned,Gurgaon,13%
FK-1334,Customer_334,Shoes,Adidas Sliders,55878,2,06-05-26,Canceled,Gurgaon,23
FK-1335,Customer_335,Beauty,Lakme Eyeliner,₹61370,1,13-04-25,Canceled,,15
FK-1336,Customer_336,Clothing,Jacket,,1,03-10-25,Canceled,Gurgaon,26
FK-1337,Customer_337,Beauty,Lakme Eyeliner,65116,1,21-02-25,Pending,Gurgaon,6
FK-1338,Customer_338,Clothing,Men's T-Shirt,37703,2,28-01-26,Shipped,Mumbai,11
FK-1339,Customer_339,Clothing,Saree,56238,1,10-03-26,Shipped,Pune,0
FK-1340,Customer_340,Clothing,Women's Kurta,30345,1,09-06-25,Canceled,Kolkata,27
FK-1341,Customer_341,Beauty,Lakme Eyeliner,31773,1,21-09-25,Canceled,Gurgaon,0%
FK-1342,Customer_342,Clothing,Women's Kurta,43990,3,22-03-25,Returned,,11
FK-1343,Customer_343,Books,Dune,23086,1,Jul 21 2025,returned,Delhi,
FK-1344,Customer_344,Clothing,Men's T-Shirt,6137,1,09-05-25,Shipped,Delhi,25%
FK-1345,Customer_345,Clothing,Jacket,67751,1,Mar 07 2026,Pending,Kolkata,0
FK-1346,Customer_346,Clothing,Women's Kurta,25818,one,24-09-25,Pending,Mumbai,22%
FK-1347,Customer_347,Beauty,Lakme Eyeliner,21889,,Mar 16 2025,Returned,BLR,NULL
FK-1348,Customer_348,Clothing,Women's Kurta,,1,17-10-25,delivered,Chennai,19
FK-1349,Customer_349,beauty,Maybelline Lipstick,7510,4,11-03-25,Returned,Mumbai,14
FK-1350,Customer_350,Clothing,Men's T-Shirt,6585,3,05-09-25,Pending,Kolkata,14
FK-1351,Customer_351,Books,Rich Dad Poor Dad,Rs. 36021,1,24-08-25,Delivered,Hyd,N/A
fk-1352,Customer_352,Clothing,Saree,29634,3,28-11-25,returned,Hyd,NULL
FK-1353,Customer_353,home & kitchen,Bajaj Iron,54761,4,19-01-25,Returned,Chennai,27
FK-1354,Customer_354,BEAUTY,Lakme Eyeliner,70926,5,22-07-25,Pending,Gurgaon,23
fk-1355,Customer_355,SHOES,Nike Running Shoes,Rs. 23655,3,18-05-25,Shipped,Bengaluru,22
FK-1356,Customer_356,Beauty,Lakme Eyeliner,18558,1,25-05-25,Pending,Mumbai,23
FK-1357,Customer_357,Home & Kitchen,Pigeon Gas Stove,40044,1,30-03-25,returned,Pune,14
FK-1358,Customer_358,Books,Python Crash Course,66609,1,27-01-25,returned,Pune,8
FK-1359,Customer_359,clothing,Saree,₹43653,1,13-08-25,delivered,Kolkata,26
FK-1360,Customer_360,Electronics,Sony Headphones,57685,1,02-07-25,returned,,0
FK-1361,Customer_361,Books,Python Crash Course,22696,one,14-11-25,Canceled,Hyd,14
FK-1362,Customer_362,electronics,Dell Mouse,69190,1,23-01-26,Pending,Hyderabad,8
1363,Customer_363,Beauty,Lakme Eyeliner,,1,03-04-26,Returned,Chennai,0
FK-1364,Customer_364,Clothing,Saree,16321,1,06-10-25,Returned,BLR,8
FK-1365,Customer_365,Shoes,Nike Running Shoes,49994,1,28-06-25,returned,Hyd,27
FK-1366,Customer_366,SHOES,Puma Sneakers,1188,1,27-04-26,Delivered,Hyderabad,5
FK-1367,,Home & Kitchen,Prestige Cooker,₹20415,1,21-03-26,Shipped,Hyderabad,11
FK-1368,,books,Dune,₹41320,5,04-10-25,Pending,BLR,21
FK-1369,Customer_369,beauty,Nivea Lotion,57293,1,03-03-25,Shipped,Pune,23
fk-1370,Customer_370,Clothing,Jeans,16531,1,21-02-25,Delivered,Gurgaon,21
FK-1371,Customer_371,Shoes,Adidas Sliders,55052,1,Mar 12 2026,Delivered,Gurgaon,14
FK-1372,Customer_372,Books,Dune,21449,2,04-05-26,Delivered,Kolkata,1
FK-1373,Customer_373,Books,Dune,55389,1,10-12-25,delivered,Mumbai,3
FK-1374,Customer_374,Shoes,Adidas Sliders,900,1,06-05-26,Canceled,Bengaluru,16
FK-1375,Customer_375,Beauty,Maybelline Lipstick,,1,24-04-26,Returned,Delhi,8
FK-1376,Customer_376,Electronics,Sony Headphones,-30028,2,19-03-26,returned,Delhi,20
FK-1377,Customer_377,Books,Rich Dad Poor Dad,Rs. 72626,1,04-05-25,delivered,,20
FK-1378,Customer_378,Shoes,Puma Sneakers,61408,5,25-03-26,Delivered,Pune,5
FK-1379,Customer_379,Clothing,Saree,₹1171,1,22-11-25,Delivered,Bengaluru,NULL
FK-1380,Customer_380,Clothing,Saree,49920,2,13-01-26,Pending,Chennai,27
FK-1381,Customer_381,Electronics,Dell Mouse,43839,1,17-09-25,Canceled,Gurgaon,15
1382,Customer_382,clothing,Saree,26573,1,14-03-26,returned,Kolkata,9
FK-1383,Customer_383,Clothing,Women's Kurta,19599,3,03-10-25,Pending,,27
FK-1384,Customer_384,Shoes,Adidas Sliders,54423,1,30-10-25,Pending,,26%
FK-1385,Customer_385,Books,Rich Dad Poor Dad,Rs. 20229,4,23-03-25,Shipped,Chennai,13
FK-1386,Customer_386,BEAUTY,Nivea Lotion,-17365,-1,05-07-25,delivered,Hyderabad,30
FK-1387,Customer_387,Books,Dune,49730,2,,Pending,Gurgaon,NULL
FK-1388,Customer_388,Shoes,Nike Running Shoes,40687,2,23-03-25,Pending,Kolkata,NULL
FK-1389,Customer_389,Books,Atomic Habits,70151,1,06-01-26,Shipped,Hyd,26
FK-1390,Customer_390,Electronics,Sony Headphones,4492,2,Mar 17 2026,Delivered,Delhi,5
FK-1391,Customer_391,Home & Kitchen,Bajaj Iron,27739,2,23-05-25,delivered,Hyd,12
FK-1392,Customer_392,electronics,Sony Headphones,₹47005,1,26-06-25,Delivered,Kolkata,17%
1393,Customer_393,Clothing,Jeans,53732,3,Jun 30 2025,Delivered,Pune,13
FK-1394,Customer_394,Books,Python Crash Course,59189,1,22-04-26,Delivered,Bengaluru,0
FK-1395,,Home & Kitchen,Prestige Cooker,69800,2,02-07-25,Shipped,BLR,30
FK-1396,Customer_396,Beauty,Nivea Lotion,28961,3,22-12-25,Pending,Kolkata,8
FK-1397,Customer_397,Books,Atomic Habits,58656,3,03-05-25,Pending,,11
FK-1398,Customer_398,Books,Rich Dad Poor Dad,,999,Apr 05 2025,returned,Kolkata,12%
FK-1399,Customer_399,Beauty,Maybelline Lipstick,35176,2,Jan 16 2025,Returned,BLR,1
FK-1400,Customer_400,Clothing,Women's Kurta,36392,1,26-07-25,returned,Gurgaon,30
FK-1401,Customer_401,Home & Kitchen,Milton Thermos,6774,3,18-07-25,Pending,Chennai,17
FK-1402,Customer_402,shoes,Adidas Sliders,11572,2,24-05-25,Delivered,Hyderabad,20%
1403,Customer_403,Clothing,Women's Kurta,45960,1,12-09-25,Delivered,Hyderabad,6%
FK-1404,Customer_404,Beauty,Maybelline Lipstick,41537,1,23-11-25,Returned,Bengaluru,15
FK-1405,Customer_405,Beauty,Lakme Eyeliner,57576,4,30-05-25,Pending,Gurgaon,
FK-1406,Customer_406,Shoes,Nike Running Shoes,36875,2,19-02-25,Shipped,Chennai,21
1407,Customer_407,Beauty,Lakme Eyeliner,38106,4,14-01-25,Pending,Kolkata,19
FK-1408,Customer_408,Shoes,Nike Running Shoes,19752,2,17-11-25,Delivered,Kolkata,5
FK-1409,Customer_409,Home & Kitchen,Milton Thermos,25589,1,27-06-25,delivered,Chennai,18
FK-1410,Customer_410,Shoes,Puma Sneakers,41511,2,21-02-26,Canceled,BLR,26
FK-1411,Customer_411,Clothing,Jeans,Rs. 25404,1,01-01-25,Returned,Gurgaon,NULL
FK-1412,Customer_412,Electronics,Apple iPhone 15,48097,4,21-11-25,Returned,Gurgaon,7
FK-1413,Customer_413,Books,Python Crash Course,74975,1,06-04-25,Pending,Chennai,17
FK-1414,Customer_414,Shoes,Puma Sneakers,28380,1,22-10-25,Returned,Mumbai,7
FK-1415,Customer_415,Beauty,Lakme Eyeliner,-28015,2,02-12-25,Shipped,Gurgaon,27
FK-1416,Customer_416,Books,Python Crash Course,,1,16-01-26,Delivered,Gurgaon,13
FK-1417,Customer_417,Clothing,Women's Kurta,Rs. 50739,1,11-12-25,returned,Mumbai,8
FK-1418,Customer_418,Home & Kitchen,Prestige Cooker,53005,1,Jul 10 2025,Shipped,Bengaluru,5
FK-1419,,Clothing,Women's Kurta,Rs. 25047,2,01-05-25,delivered,Delhi,30%
fk-1420,Customer_420,Electronics,Dell Mouse,,2,18-03-25,returned,BLR,5
FK-1421,Customer_421,Home & Kitchen,Pigeon Gas Stove,17868,1,21-06-25,returned,Chennai,N/A
FK-1422,Customer_422,Home & Kitchen,Prestige Cooker,Rs. 62820,1,22-06-25,Returned,Gurgaon,5
FK-1423,Customer_423,Home & Kitchen,Milton Thermos,42182,2,27-02-26,Returned,Kolkata,25
FK-1424,Customer_424,Books,Atomic Habits,,1,16-07-25,Shipped,Bengaluru,26
FK-1425,Customer_425,Home & Kitchen,Bajaj Iron,51134,1,18-01-25,Delivered,Kolkata,
FK-1426,Customer_426,Home & Kitchen,Bajaj Iron,Rs. 32987,1,14-07-25,Delivered,Kolkata,29
FK-1427,Customer_427,Electronics,Apple iPhone 15,Rs. 41720,1,14-03-25,Shipped,Bengaluru,29
FK-1428,Customer_428,Shoes,Nike Running Shoes,41812,1,28-12-25,Returned,Hyd,1
FK-1429,Customer_429,Books,Dune,53998,2,07-03-26,delivered,Pune,10
FK-1430,,Shoes,Adidas Sliders,58109,1,17-12-25,Shipped,Hyderabad,26
FK-1431,Customer_431,Electronics,HP Pavilion Laptop,₹48840,1,29-11-25,Delivered,Delhi,4
FK-1432,Customer_432,Books,Atomic Habits,4689,1,19-03-26,returned,Kolkata,15
FK-1433,Customer_433,Home & Kitchen,Milton Thermos,39260,1,03-02-25,returned,,8
FK-1434,Customer_434,Clothing,Women's Kurta,8521,1,13-08-25,Canceled,Mumbai,27
1435,Customer_435,shoes,Nike Running Shoes,36821,,24-04-26,returned,Kolkata,
FK-1436,Customer_436,Home & Kitchen,Pigeon Gas Stove,-39282,2,15-04-25,delivered,Pune,7
FK-1437,Customer_437,Beauty,Maybelline Lipstick,68026,2,Oct 15 2025,Returned,Kolkata,12
FK-1438,Customer_438,Books,Atomic Habits,Rs. 10638,2,,returned,Mumbai,25
FK-1439,,Books,Rich Dad Poor Dad,59273,1,,Pending,Kolkata,3
fk-1440,Customer_440,Shoes,Puma Sneakers,47309,1,18-02-26,delivered,Pune,18
FK-1441,Customer_441,,Apple iPhone 15,52349,1,04-01-26,Delivered,Kolkata,16
FK-1442,Customer_442,Electronics,Sony Headphones,-462,1,22-04-26,Canceled,Hyderabad,29
FK-1443,Customer_443,Beauty,Lakme Eyeliner,7672,1,01-11-25,Returned,Delhi,2
1444,Customer_444,Electronics,Sony Headphones,54102,2,13-05-26,Returned,Pune,26%
FK-1445,Customer_445,Books,Dune,30414,2,07-02-25,Delivered,Mumbai,5
FK-1446,Customer_446,Beauty,Maybelline Lipstick,68717,1,,delivered,Kolkata,29
FK-1447,Customer_447,Shoes,Puma Sneakers,Rs. 28631,1,10-02-25,Canceled,Delhi,16
FK-1448,Customer_448,clothing,Women's Kurta,56618,3,07-03-26,Pending,,18
FK-1449,Customer_449,Home & Kitchen,Bajaj Iron,₹59194,1,06-11-25,Shipped,Delhi,15
FK-1450,Customer_450,Clothing,Saree,17772,2,07-10-25,Delivered,Bengaluru,N/A
FK-1451,Customer_451,Clothing,Jacket,61472,2,13-03-25,Returned,Chennai,5
FK-1452,Customer_452,Beauty,Lakme Eyeliner,Rs. 9628,1,21-04-26,Returned,Bengaluru,17
FK-1453,Customer_453,Books,Rich Dad Poor Dad,59675,1,12-05-25,Canceled,Gurgaon,9
FK-1454,Customer_454,Books,Rich Dad Poor Dad,₹44439,1,01-08-25,Delivered,BLR,22
FK-1455,Customer_455,Home & Kitchen,Bajaj Iron,4277,,25-04-26,Canceled,Pune,27
FK-1456,Customer_456,Electronics,Samsung Galaxy M14,47464,2,13-08-25,Pending,Mumbai,21
FK-1457,Customer_457,Books,Python Crash Course,66356,2,22-03-26,Pending,BLR,0
FK-1458,Customer_458,Beauty,Maybelline Lipstick,Rs. 72419,1,Apr 22 2025,returned,Gurgaon,
FK-1459,Customer_459,Beauty,Maybelline Lipstick,58599,1,29-04-26,Canceled,BLR,20
FK-1460,Customer_460,Shoes,Adidas Sliders,28213,4,Jul 31 2025,Canceled,Delhi,24
1461,Customer_461,Books,Dune,21278,1,30-03-26,Delivered,Chennai,9
FK-1462,Customer_462,Beauty,Maybelline Lipstick,12534,1,17-04-25,Pending,Delhi,
FK-1463,,Books,Rich Dad Poor Dad,9944,1,23-01-26,Canceled,Chennai,1
FK-1464,Customer_464,Beauty,Maybelline Lipstick,50212,1,20-04-25,returned,Bengaluru,3
FK-1465,Customer_465,Shoes,Puma Sneakers,-47658,2,22-08-25,delivered,Mumbai,12
FK-1466,Customer_466,Home & Kitchen,Prestige Cooker,69382,-1,Jan 10 2026,delivered,,5
FK-1467,Customer_467,Shoes,Adidas Sliders,26267,1,18-07-25,Returned,BLR,
FK-1468,Customer_468,Shoes,Adidas Sliders,29013,4,17-02-25,Returned,,6
FK-1469,Customer_469,Beauty,Lakme Eyeliner,71566,1,17-08-25,returned,Gurgaon,16
FK-1470,Customer_470,Books,Atomic Habits,-24845,1,26-05-25,Pending,BLR,15
FK-1471,Customer_471,,Dell Mouse,72571,1,28-01-26,Pending,Hyderabad,NULL
FK-1472,Customer_472,Beauty,Maybelline Lipstick,-22948,4,06-08-25,Returned,Mumbai,19
FK-1473,Customer_473,Books,Python Crash Course,63973,3,27-08-25,returned,Hyderabad,24%
FK-1474,Customer_474,shoes,Adidas Sliders,2335,1,13-04-26,Delivered,Pune,7
fk-1475,Customer_475,Shoes,Puma Sneakers,,1,13-06-25,Pending,Chennai,26%
FK-1476,Customer_476,Beauty,Lakme Eyeliner,53199,999,20-03-26,Delivered,Bengaluru,29
FK-1477,Customer_477,Home & Kitchen,Pigeon Gas Stove,16425,1,22-09-25,returned,BLR,14
FK-1478,Customer_478,Electronics,HP Pavilion Laptop,23120,3,23-12-25,Shipped,Delhi,5%
FK-1479,Customer_479,Electronics,Sony Headphones,52694,1,Jun 24 2025,returned,Hyd,1
FK-1480,Customer_480,Home & Kitchen,Prestige Cooker,25478,one,10-07-25,Canceled,Bengaluru,2
FK-1481,Customer_481,Electronics,Apple iPhone 15,Rs. 14723,2,Sep 23 2025,Pending,Chennai,18%
FK-1482,Customer_482,shoes,Nike Running Shoes,,1,21-06-25,Returned,Gurgaon,20
FK-1483,Customer_483,Books,Dune,47765,2,09-01-25,Delivered,Kolkata,26
FK-1484,Customer_484,Beauty,Nivea Lotion,54723,2,Feb 03 2026,returned,Bengaluru,24
FK-1485,Customer_485,Clothing,Women's Kurta,2837,1,26-11-25,Canceled,Bengaluru,18
fk-1486,Customer_486,Shoes,Nike Running Shoes,41930,1,16-03-26,Pending,Pune,7
FK-1487,Customer_487,Electronics,Sony Headphones,5686,1,,Delivered,BLR,17
FK-1488,Customer_488,Shoes,Nike Running Shoes,65221,4,11-03-25,delivered,Hyd,4
FK-1489,Customer_489,Books,Python Crash Course,56510,1,27-01-26,Delivered,Gurgaon,15
FK-1490,Customer_490,Clothing,Saree,,1,28-01-25,Pending,Mumbai,
fk-1491,Customer_491,Shoes,Puma Sneakers,4384,1,29-04-25,returned,Kolkata,NULL
FK-1492,Customer_492,Clothing,Men's T-Shirt,-64481,two,15-01-25,Pending,,22%
FK-1493,Customer_493,BOOKS,Rich Dad Poor Dad,43913,2,14-03-26,Pending,Delhi,4
FK-1494,Customer_494,electronics,Boat Airdopes,11289,1,20-04-25,Pending,Pune,9
FK-1495,Customer_495,Electronics,Dell Mouse,₹29636,1,18-01-26,Shipped,BLR,NULL
FK-1496,Customer_496,Home & Kitchen,Prestige Cooker,37433,2,26-02-26,Pending,Chennai,20
fk-1497,Customer_497,Clothing,Jeans,6858,1,16-07-25,Pending,,6
FK-1498,Customer_498,Electronics,HP Pavilion Laptop,51079,2,01-05-26,Pending,Pune,14
FK-1499,Customer_499,beauty,Lakme Eyeliner,50016,1,25-03-25,Pending,Hyderabad,21
FK-1500,Customer_500,ELECTRONICS,Samsung Galaxy M14,61856,1,30-12-25,Pending,Delhi,9
FK-1501,Customer_501,Beauty,Maybelline Lipstick,Rs. 40543,1,01-05-26,Canceled,BLR,9
fk-1502,Customer_502,Shoes,Nike Running Shoes,66536,1,30-03-26,Pending,,13
FK-1503,Customer_503,Clothing,Jacket,71244,1,15-05-26,Shipped,Delhi,1
FK-1504,Customer_504,Clothing,Men's T-Shirt,,1,18-01-25,Pending,Hyd,7
FK-1505,Customer_505,Home & Kitchen,Milton Thermos,Rs. 30326,1,Apr 16 2025,Canceled,Hyd,2
FK-1506,Customer_506,Home & Kitchen,Pigeon Gas Stove,60585,2,02-10-25,Canceled,Delhi,20
FK-1507,Customer_507,books,Atomic Habits,3826,2,09-04-25,Returned,Mumbai,27
fk-1508,Customer_508,Electronics,Dell Mouse,69984,3,24-01-26,Delivered,Bengaluru,29
FK-1509,Customer_509,Books,Dune,21834,4,03-07-25,Canceled,,6
FK-1510,Customer_510,Electronics,Samsung Galaxy M14,7171,3,14-04-25,returned,Mumbai,27
FK-1511,Customer_511,Shoes,Puma Sneakers,₹56536,1,16-09-25,Pending,Mumbai,24
FK-1512,Customer_512,Home & Kitchen,Milton Thermos,47558,2,17-02-25,Canceled,Bengaluru,NULL
FK-1512,Customer_512,Home & Kitchen,Milton Thermos,47558,2,17-02-25,Canceled,Bengaluru,NULL
FK-1513,Customer_513,Clothing,Jeans,-29093,1,17-05-25,Delivered,Bengaluru,27
FK-1514,Customer_514,Books,Dune,38083,1,16-05-26,delivered,Delhi,7
FK-1515,Customer_515,Home & Kitchen,Pigeon Gas Stove,38308,1,03-04-26,returned,Kolkata,11
fk-1516,Customer_516,Home & Kitchen,Prestige Cooker,67628,3,27-08-25,Returned,BLR,10
FK-1517,Customer_517,books,Atomic Habits,42371,3,19-05-25,Canceled,BLR,29
FK-1518,Customer_518,Beauty,Lakme Eyeliner,39152,3,Feb 01 2026,Shipped,Hyderabad,1
FK-1519,Customer_519,Home & Kitchen,Pigeon Gas Stove,16669,2,24-03-26,Pending,Pune,1
FK-1520,Customer_520,shoes,Puma Sneakers,4301,1,29-01-26,Shipped,Chennai,5
FK-1521,Customer_521,Electronics,Sony Headphones,8327,4,26-03-25,Returned,Mumbai,23
FK-1522,Customer_522,Electronics,Sony Headphones,71903,2,23-01-25,Returned,BLR,8
FK-1523,Customer_523,Clothing,Jeans,19743,1,24-09-25,Delivered,Pune,4
FK-1524,Customer_524,Clothing,Jacket,-26264,1,Feb 25 2026,Shipped,Pune,5%
FK-1525,Customer_525,Home & Kitchen,Prestige Cooker,41088,3,,delivered,,
FK-1526,Customer_526,,Sony Headphones,46793,-1,30-08-25,Pending,Gurgaon,13%
FK-1527,Customer_527,Home & Kitchen,Prestige Cooker,₹61108,1,30-05-25,Shipped,BLR,10%
FK-1528,Customer_528,Beauty,Nivea Lotion,74389,1,26-03-26,Pending,,14
FK-1529,Customer_529,beauty,Nivea Lotion,33924,1,22-02-26,delivered,Chennai,9
FK-1530,Customer_530,Beauty,Maybelline Lipstick,45394,2,06-06-25,Returned,Mumbai,13
FK-1531,Customer_531,HOME & KITCHEN,Prestige Cooker,-27229,1,17-03-25,Shipped,Pune,23
FK-1532,Customer_532,Shoes,Puma Sneakers,12365,2,27-03-26,Returned,Bengaluru,24
FK-1533,Customer_533,Electronics,Samsung Galaxy M14,22658,4,05-07-25,Canceled,,18
FK-1534,Customer_534,Clothing,Jacket,-72360,4,14-02-26,Shipped,Pune,12
FK-1535,Customer_535,Beauty,Lakme Eyeliner,62079,2,10-04-25,delivered,Hyd,NULL
1536,Customer_536,Clothing,Saree,26580,1,28-10-25,Delivered,Hyderabad,24
FK-1537,Customer_537,Home & Kitchen,Prestige Cooker,74386,1,17-12-25,Delivered,Chennai,7
fk-1538,Customer_538,Books,Dune,18733,1,30-01-26,Returned,Bengaluru,4
FK-1539,Customer_539,Home & Kitchen,Bajaj Iron,28321,1,Feb 06 2025,Delivered,Gurgaon,24
FK-1540,Customer_540,Shoes,Puma Sneakers,₹63318,2,19-01-26,Returned,,11%
FK-1541,Customer_541,Beauty,Maybelline Lipstick,58179,1,02-06-25,Delivered,Mumbai,N/A
FK-1542,Customer_542,Beauty,Maybelline Lipstick,38389,3,10-09-25,Canceled,Hyderabad,8
FK-1543,Customer_543,Beauty,Maybelline Lipstick,-60487,1,14-04-25,Shipped,Gurgaon,
FK-1544,Customer_544,beauty,Nivea Lotion,₹68031,3,06-03-26,Canceled,Hyd,N/A
FK-1545,Customer_545,Books,Python Crash Course,6676,1,08-07-25,Pending,Bengaluru,3
FK-1546,Customer_546,Books,Dune,52713,2,01-02-25,Pending,Kolkata,30
FK-1547,Customer_547,Shoes,Adidas Sliders,53783,1,21-04-26,Returned,,13
FK-1548,,Electronics,HP Pavilion Laptop,44276,1,25-06-25,Returned,Bengaluru,17%
FK-1549,Customer_549,Clothing,Men's T-Shirt,31703,3,12-09-25,returned,Pune,22
FK-1550,Customer_550,beauty,Nivea Lotion,₹64121,1,,delivered,Hyd,5%
FK-1551,Customer_551,Shoes,Adidas Sliders,7274,2,29-03-25,returned,Hyd,2
FK-1551,Customer_551,Shoes,Adidas Sliders,7274,2,29-03-25,returned,Hyd,2
FK-1552,Customer_552,Shoes,Puma Sneakers,21207,1,30-12-25,Delivered,Hyderabad,30
FK-1553,Customer_553,Home & Kitchen,Milton Thermos,51349,,04-07-25,Pending,Hyd,25
FK-1554,Customer_554,Books,Dune,₹41231,1,18-04-25,Shipped,Chennai,20%
FK-1555,Customer_555,Electronics,Sony Headphones,25905,1,13-06-25,Delivered,BLR,11
